Logged started on,19/07/2020 22:11:08
Feature,Accelerometer
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
19/07/2020 22:26:55.557,947010,AM1V310 @395930,58338,400094FFB803,64,-108,952
19/07/2020 22:26:55.617,947071,AM1V310 @395930,58344,9E0089FFC103,158,-119,961
19/07/2020 22:26:55.646,947099,AM1V310 @395930,58351,4B00A3FFB603,75,-93,950
19/07/2020 22:26:55.707,947160,AM1V310 @395930,58357,1500CAFFED03,21,-54,1005
19/07/2020 22:26:55.766,947220,AM1V310 @395930,58363,0B00D3FF2104,11,-45,1057
19/07/2020 22:26:55.797,947250,AM1V310 @395930,58369,790092FF3E04,121,-110,1086
19/07/2020 22:26:55.859,947314,AM1V310 @395930,58376,3200BAFF0304,50,-70,1027
19/07/2020 22:26:55.919,947373,AM1V310 @395930,58382,06001200B003,6,18,944
19/07/2020 22:26:55.949,947403,AM1V310 @395930,58388,7D01A2FF5D03,381,-94,861
19/07/2020 22:26:56.009,947463,AM1V310 @395930,58394,7D01ECFF7B03,381,-20,891
19/07/2020 22:26:56.066,947520,AM1V310 @395930,58401,95015400E303,405,84,995
19/07/2020 22:26:56.100,947553,AM1V310 @395930,58407,DB013D00D103,475,61,977
19/07/2020 22:26:56.157,947611,AM1V310 @395930,58413,07022300B803,519,35,952
19/07/2020 22:26:56.217,947671,AM1V310 @395930,58419,7702E5FF8203,631,-27,898
19/07/2020 22:26:56.246,947699,AM1V310 @395930,58426,6A02C6FF7403,618,-58,884
19/07/2020 22:26:56.307,947760,AM1V310 @395930,58432,9D010B009F03,413,11,927
19/07/2020 22:26:56.369,947823,AM1V310 @395930,58438,31010600C203,305,6,962
19/07/2020 22:26:56.400,947853,AM1V310 @395930,58444,180127001304,280,39,1043
19/07/2020 22:26:56.458,947912,AM1V310 @395930,58451,FB00EDFFE203,251,-19,994
19/07/2020 22:26:56.517,947971,AM1V310 @395930,58457,D000E4FFD703,208,-28,983
19/07/2020 22:26:56.546,947999,AM1V310 @395930,58463,A900ECFFE103,169,-20,993
19/07/2020 22:26:56.607,948061,AM1V310 @395930,58469,B200DAFFD103,178,-38,977
19/07/2020 22:26:56.667,948121,AM1V310 @395930,58476,E300C9FFD603,227,-55,982
19/07/2020 22:26:56.697,948150,AM1V310 @395930,58482,FE00DCFF0104,254,-36,1025
19/07/2020 22:26:56.757,948211,AM1V310 @395930,58488,D300D7FF0204,211,-41,1026
19/07/2020 22:26:56.817,948271,AM1V310 @395930,58494,DF00DCFF0304,223,-36,1027
19/07/2020 22:26:56.846,948299,AM1V310 @395930,58501,E100D9FFEB03,225,-39,1003
19/07/2020 22:26:56.907,948360,AM1V310 @395930,58507,FF00B2FFBF03,255,-78,959
19/07/2020 22:26:56.967,948421,AM1V310 @395930,58513,0A01CFFF0304,266,-49,1027
19/07/2020 22:26:56.996,948450,AM1V310 @395930,58519,F100A0FFDE03,241,-96,990
19/07/2020 22:26:57.057,948511,AM1V310 @395930,58526,FD009BFFDF03,253,-101,991
19/07/2020 22:26:57.117,948571,AM1V310 @395930,58532,F900A9FFDA03,249,-87,986
19/07/2020 22:26:57.146,948599,AM1V310 @395930,58538,0101A5FFD703,257,-91,983
19/07/2020 22:26:57.207,948661,AM1V310 @395930,58544,1C0181FFB803,284,-127,952
19/07/2020 22:26:57.267,948721,AM1V310 @395930,58551,2E0181FFAD03,302,-127,941
19/07/2020 22:26:57.296,948750,AM1V310 @395930,58557,24018DFFCC03,292,-115,972
19/07/2020 22:26:57.387,948841,AM1V310 @395930,58563,29017FFFA603,297,-129,934
19/07/2020 22:26:57.416,948869,AM1V310 @395930,58569,2C0179FFA103,300,-135,929
19/07/2020 22:26:57.447,948900,AM1V310 @395930,58576,3201CEFFDA03,306,-50,986
19/07/2020 22:26:57.506,948960,AM1V310 @395930,58582,7401B6FFEB03,372,-74,1003
19/07/2020 22:26:57.568,949022,AM1V310 @395930,58588,3C01B3FFAC03,316,-77,940
19/07/2020 22:26:57.597,949050,AM1V310 @395930,58594,3801BCFF9303,312,-68,915
19/07/2020 22:26:57.657,949110,AM1V310 @395930,58601,3001C9FFC003,304,-55,960
19/07/2020 22:26:57.717,949171,AM1V310 @395930,58607,5601A2FF7203,342,-94,882
19/07/2020 22:26:57.746,949199,AM1V310 @395930,58613,5B01AFFF9A03,347,-81,922
19/07/2020 22:26:57.807,949260,AM1V310 @395930,58619,3301D2FFBF03,307,-46,959
19/07/2020 22:26:57.867,949321,AM1V310 @395930,58626,3D01BAFFC003,317,-70,960
19/07/2020 22:26:57.896,949350,AM1V310 @395930,58632,7501A8FFA803,373,-88,936
19/07/2020 22:26:57.957,949410,AM1V310 @395930,58638,3201B0FF8C03,306,-80,908
19/07/2020 22:26:58.016,949470,AM1V310 @395930,58644,860193FFA603,390,-109,934
19/07/2020 22:26:58.047,949500,AM1V310 @395930,58651,89018DFFA703,393,-115,935
19/07/2020 22:26:58.107,949561,AM1V310 @395930,58657,5F019CFFB003,351,-100,944
19/07/2020 22:26:58.167,949621,AM1V310 @395930,58663,2F01BFFFB403,303,-65,948
19/07/2020 22:26:58.196,949650,AM1V310 @395930,58669,6001C7FFDF03,352,-57,991
19/07/2020 22:26:58.257,949710,AM1V310 @395930,58676,4401C8FFD303,324,-56,979
19/07/2020 22:26:58.317,949771,AM1V310 @395930,58682,5501B3FFB403,341,-77,948
19/07/2020 22:26:58.346,949799,AM1V310 @395930,58688,52019FFF8103,338,-97,897
19/07/2020 22:26:58.407,949861,AM1V310 @395930,58694,65019CFF8803,357,-100,904
19/07/2020 22:26:58.467,949921,AM1V310 @395930,58701,790185FF7603,377,-123,886
19/07/2020 22:26:58.497,949950,AM1V310 @395930,58707,6E0188FF7C03,366,-120,892
19/07/2020 22:26:58.560,950013,AM1V310 @395930,58713,4E0184FF6D03,334,-124,877
19/07/2020 22:26:58.617,950071,AM1V310 @395930,58719,3D01A8FF7D03,317,-88,893
19/07/2020 22:26:58.646,950099,AM1V310 @395930,58726,4C019DFF8703,332,-99,903
19/07/2020 22:26:58.707,950160,AM1V310 @395930,58732,2501C2FF7603,293,-62,886
19/07/2020 22:26:58.767,950221,AM1V310 @395930,58738,8400FFFF7803,132,-1,888
19/07/2020 22:26:58.797,950250,AM1V310 @395930,58744,A900BDFFAC03,169,-67,940
19/07/2020 22:26:58.857,950311,AM1V310 @395930,58751,4D01ABFFCA03,333,-85,970
19/07/2020 22:26:58.917,950371,AM1V310 @395930,58757,7201C5FF0704,370,-59,1031
19/07/2020 22:26:58.947,950400,AM1V310 @395930,58763,4501F0FF3904,325,-16,1081
19/07/2020 22:26:59.007,950460,AM1V310 @395930,58769,6901F9FF2A04,361,-7,1066
19/07/2020 22:26:59.068,950522,AM1V310 @395930,58776,8101F3FF0604,385,-13,1030
19/07/2020 22:26:59.097,950551,AM1V310 @395930,58782,F501CCFFA203,501,-52,930
19/07/2020 22:26:59.156,950610,AM1V310 @395930,58788,EF011E002C03,495,30,812
19/07/2020 22:26:59.217,950671,AM1V310 @395930,58794,9002FCFF0703,656,-4,775
19/07/2020 22:26:59.246,950700,AM1V310 @395930,58801,640211006A03,612,17,874
19/07/2020 22:26:59.307,950760,AM1V310 @395930,58807,710110006303,369,16,867
19/07/2020 22:26:59.367,950821,AM1V310 @395930,58813,4B013100D203,331,49,978
19/07/2020 22:26:59.396,950850,AM1V310 @395930,58819,03014500F603,259,69,1014
19/07/2020 22:26:59.456,950910,AM1V310 @395930,58826,DA003E000604,218,62,1030
19/07/2020 22:26:59.486,950939,AM1V310 @395930,58832,CE0021001804,206,33,1048
19/07/2020 22:26:59.547,951001,AM1V310 @395930,58838,CB000900F503,203,9,1013
19/07/2020 22:26:59.607,951061,AM1V310 @395930,58844,0001E3FFDE03,256,-29,990
19/07/2020 22:26:59.636,951089,AM1V310 @395930,58851,5401C9FFF703,340,-55,1015
19/07/2020 22:26:59.698,951152,AM1V310 @395930,58857,2D01BDFFB903,301,-67,953
19/07/2020 22:26:59.756,951210,AM1V310 @395930,58863,1A01B4FFD503,282,-76,981
19/07/2020 22:26:59.786,951239,AM1V310 @395930,58869,3D00E9FF5F04,61,-23,1119
19/07/2020 22:26:59.847,951301,AM1V310 @395930,58876,E0FE7000D604,-288,112,1238
19/07/2020 22:26:59.907,951361,AM1V310 @395930,58882,58FF21003E04,-168,33,1086
19/07/2020 22:26:59.936,951390,AM1V310 @395930,58888,87FF1500AC03,-121,21,940
19/07/2020 22:26:59.997,951451,AM1V310 @395930,58894,D201E9FF7A03,466,-23,890
19/07/2020 22:27:00.057,951511,AM1V310 @395930,58901,1302F1FF0703,531,-15,775
19/07/2020 22:27:00.086,951539,AM1V310 @395930,58907,700237007D02,624,55,637
19/07/2020 22:27:00.147,951600,AM1V310 @395930,58913,1603F3008803,790,243,904
19/07/2020 22:27:00.207,951661,AM1V310 @395930,58919,DF023C01F903,735,316,1017
19/07/2020 22:27:00.236,951689,AM1V310 @395930,58926,FC02B600BD03,764,182,957
19/07/2020 22:27:00.298,951752,AM1V310 @395930,58932,E50231003103,741,49,817
19/07/2020 22:27:00.357,951811,AM1V310 @395930,58938,32022F001303,562,47,787
19/07/2020 22:27:00.386,951839,AM1V310 @395930,58944,CA014E003D03,458,78,829
19/07/2020 22:27:00.447,951901,AM1V310 @395930,58951,7C0148009203,380,72,914
19/07/2020 22:27:00.507,951961,AM1V310 @395930,58957,47013700CB03,327,55,971
19/07/2020 22:27:00.536,951989,AM1V310 @395930,58963,45012F000104,325,47,1025
19/07/2020 22:27:00.597,952051,AM1V310 @395930,58969,24010C00CC03,292,12,972
19/07/2020 22:27:00.657,952111,AM1V310 @395930,58976,E2000F00C403,226,15,964
19/07/2020 22:27:00.686,952139,AM1V310 @395930,58982,BB00E5FFA003,187,-27,928
19/07/2020 22:27:00.747,952200,AM1V310 @395930,58988,C200D8FFB503,194,-40,949
19/07/2020 22:27:00.807,952261,AM1V310 @395930,58994,5F00BEFFBF03,95,-66,959
19/07/2020 22:27:00.836,952289,AM1V310 @395930,59001,0200F6FF1B04,2,-10,1051
19/07/2020 22:27:00.896,952350,AM1V310 @395930,59007,3500EEFF1C04,53,-18,1052
19/07/2020 22:27:00.957,952411,AM1V310 @395930,59013,8A00D8FF2D04,138,-40,1069
19/07/2020 22:27:00.986,952439,AM1V310 @395930,59019,250009004D04,37,9,1101
19/07/2020 22:27:01.047,952500,AM1V310 @395930,59026,88000000BC03,136,0,956
19/07/2020 22:27:01.107,952561,AM1V310 @395930,59032,23013C009003,291,60,912
19/07/2020 22:27:01.136,952589,AM1V310 @395930,59038,FB0138007803,507,56,888
19/07/2020 22:27:01.196,952650,AM1V310 @395930,59044,E9019B009303,489,155,915
19/07/2020 22:27:01.257,952711,AM1V310 @395930,59051,B3028600CF03,691,134,975
19/07/2020 22:27:01.286,952739,AM1V310 @395930,59057,56028E00A203,598,142,930
19/07/2020 22:27:01.347,952800,AM1V310 @395930,59063,A20240003B03,674,64,827
19/07/2020 22:27:01.407,952861,AM1V310 @395930,59069,B80221000D03,696,33,781
19/07/2020 22:27:01.436,952889,AM1V310 @395930,59076,790236002603,633,54,806
19/07/2020 22:27:01.497,952951,AM1V310 @395930,59082,2C024A004B03,556,74,843
19/07/2020 22:27:01.557,953011,AM1V310 @395930,59088,210242009003,545,66,912
19/07/2020 22:27:01.586,953039,AM1V310 @395930,59094,DE016F00EB03,478,111,1003
19/07/2020 22:27:01.647,953100,AM1V310 @395930,59101,58015500F403,344,85,1012
19/07/2020 22:27:01.706,953160,AM1V310 @395930,59107,7B012B000704,379,43,1031
19/07/2020 22:27:01.737,953190,AM1V310 @395930,59113,5601F9FFE703,342,-7,999
19/07/2020 22:27:01.827,953281,AM1V310 @395930,59119,2D01C9FF9003,301,-55,912
19/07/2020 22:27:01.856,953309,AM1V310 @395930,59126,120194FF4D03,274,-108,845
19/07/2020 22:27:01.887,953340,AM1V310 @395930,59132,B20168FF6F03,434,-152,879
19/07/2020 22:27:01.947,953401,AM1V310 @395930,59138,BD01B9FF9903,445,-71,921
19/07/2020 22:27:02.007,953461,AM1V310 @395930,59144,D901CEFFB503,473,-50,949
19/07/2020 22:27:02.036,953489,AM1V310 @395930,59151,9A01E8FFB803,410,-24,952
19/07/2020 22:27:02.097,953551,AM1V310 @395930,59157,3701EEFF9903,311,-18,921
19/07/2020 22:27:02.157,953611,AM1V310 @395930,59163,D300DAFF3F03,211,-38,831
19/07/2020 22:27:02.186,953640,AM1V310 @395930,59169,C900C0FFD402,201,-64,724
19/07/2020 22:27:02.247,953701,AM1V310 @395930,59176,92017DFF0003,402,-131,768
19/07/2020 22:27:02.307,953761,AM1V310 @395930,59182,5C0173FF0003,348,-141,768
19/07/2020 22:27:02.336,953789,AM1V310 @395930,59188,9D0147FF1003,413,-185,784
19/07/2020 22:27:02.397,953851,AM1V310 @395930,59194,660186FF5B03,358,-122,859
19/07/2020 22:27:02.457,953911,AM1V310 @395930,59201,4D0292FFE403,589,-110,996
19/07/2020 22:27:02.486,953939,AM1V310 @395930,59207,080212000A04,520,18,1034
19/07/2020 22:27:02.547,954001,AM1V310 @395930,59213,27020000C003,551,0,960
19/07/2020 22:27:02.608,954062,AM1V310 @395930,59219,6602C5FFC103,614,-59,961
19/07/2020 22:27:02.636,954089,AM1V310 @395930,59226,76010D003C03,374,13,828
19/07/2020 22:27:02.698,954152,AM1V310 @395930,59232,7702BCFF6D03,631,-68,877
19/07/2020 22:27:02.757,954211,AM1V310 @395930,59238,F7010B006703,503,11,871
19/07/2020 22:27:02.786,954239,AM1V310 @395930,59244,F6011F008303,502,31,899
19/07/2020 22:27:02.847,954300,AM1V310 @395930,59251,F7013C00E203,503,60,994
19/07/2020 22:27:02.907,954361,AM1V310 @395930,59257,DA0159001904,474,89,1049
19/07/2020 22:27:02.936,954389,AM1V310 @395930,59263,9E01BAFFC103,414,-70,961
19/07/2020 22:27:02.997,954451,AM1V310 @395930,59269,8C014B00B903,396,75,953
19/07/2020 22:27:03.057,954511,AM1V310 @395930,59276,60013600D003,352,54,976
19/07/2020 22:27:03.086,954539,AM1V310 @395930,59282,BB01E1FFC203,443,-31,962
19/07/2020 22:27:03.147,954601,AM1V310 @395930,59288,4501EFFF5B03,325,-17,859
19/07/2020 22:27:03.237,954691,AM1V310 @395930,59294,51018CFF3B03,337,-116,827
19/07/2020 22:27:03.267,954721,AM1V310 @395930,59301,C8017BFF5303,456,-133,851
19/07/2020 22:27:03.297,954750,AM1V310 @395930,59307,9802D9FF1E04,664,-39,1054
19/07/2020 22:27:03.357,954811,AM1V310 @395930,59313,B6017EFF7A03,438,-130,890
19/07/2020 22:27:03.386,954839,AM1V310 @395930,59319,9A01ADFF4F03,410,-83,847
19/07/2020 22:27:03.446,954900,AM1V310 @395930,59326,2002B7FF8A03,544,-73,906
19/07/2020 22:27:03.507,954961,AM1V310 @395930,59332,4B01A6FF5A03,331,-90,858
19/07/2020 22:27:03.536,954989,AM1V310 @395930,59338,E20167FF7403,482,-153,884
19/07/2020 22:27:03.598,955052,AM1V310 @395930,59344,C0012DFF0204,448,-211,1026
19/07/2020 22:27:03.657,955111,AM1V310 @395930,59351,B80181FF6503,440,-127,869
19/07/2020 22:27:03.686,955139,AM1V310 @395930,59357,8E015DFFAC03,398,-163,940
19/07/2020 22:27:03.747,955201,AM1V310 @395930,59363,D801DCFFEB03,472,-36,1003
19/07/2020 22:27:03.807,955261,AM1V310 @395930,59369,66014BFFB703,358,-181,951
19/07/2020 22:27:03.836,955290,AM1V310 @395930,59376,4F0199FF9103,335,-103,913
19/07/2020 22:27:03.898,955351,AM1V310 @395930,59382,7E019CFF7C03,382,-100,892
19/07/2020 22:27:03.956,955410,AM1V310 @395930,59388,290199FFCC03,297,-103,972
19/07/2020 22:27:03.987,955440,AM1V310 @395930,59394,47014EFFD603,327,-178,982
19/07/2020 22:27:04.047,955501,AM1V310 @395930,59401,2D019CFFC803,301,-100,968
19/07/2020 22:27:04.107,955561,AM1V310 @395930,59407,54014FFF3E04,340,-177,1086
19/07/2020 22:27:04.136,955589,AM1V310 @395930,59413,FE00B0FF8503,254,-80,901
19/07/2020 22:27:04.198,955652,AM1V310 @395930,59419,3D01A4FF7503,317,-92,885
19/07/2020 22:27:04.257,955711,AM1V310 @395930,59426,0101DCFFB103,257,-36,945
19/07/2020 22:27:04.286,955739,AM1V310 @395930,59432,B000BBFFE303,176,-69,995
19/07/2020 22:27:04.347,955801,AM1V310 @395930,59438,7200BFFF2F04,114,-65,1071
19/07/2020 22:27:04.407,955861,AM1V310 @395930,59444,5300A7FFA004,83,-89,1184
19/07/2020 22:27:04.436,955889,AM1V310 @395930,59451,47008CFFAD03,71,-116,941
19/07/2020 22:27:04.497,955951,AM1V310 @395930,59457,B500A2FF1B04,181,-94,1051
19/07/2020 22:27:04.557,956011,AM1V310 @395930,59463,50009DFFE903,80,-99,1001
19/07/2020 22:27:04.586,956039,AM1V310 @395930,59469,2D00B9FFFA03,45,-71,1018
19/07/2020 22:27:04.648,956102,AM1V310 @395930,59476,68001FFF1604,104,-225,1046
19/07/2020 22:27:04.707,956161,AM1V310 @395930,59482,290083FFDF03,41,-125,991
19/07/2020 22:27:04.736,956189,AM1V310 @395930,59488,2700B2FFDB02,39,-78,731
19/07/2020 22:27:04.797,956251,AM1V310 @395930,59494,73009AFFA203,115,-102,930
19/07/2020 22:27:04.857,956311,AM1V310 @395930,59501,FBFF4AFFEA03,-5,-182,1002
19/07/2020 22:27:04.988,956442,AM1V310 @395930,59507,9CFF97FF6703,-100,-105,871
19/07/2020 22:27:05.010,956464,AM1V310 @395930,59513,AE0008FF2304,174,-248,1059
19/07/2020 22:27:05.025,956478,AM1V310 @395930,59519,F9FF07FFCA03,-7,-249,970
19/07/2020 22:27:05.134,956587,AM1V310 @395930,59526,4F003BFF7703,79,-197,887
19/07/2020 22:27:05.134,956588,AM1V310 @395930,59532,89FFF4FEC004,-119,-268,1216
19/07/2020 22:27:05.159,956612,AM1V310 @395930,59538,F0FFFCFEBD03,-16,-260,957
19/07/2020 22:27:05.188,956641,AM1V310 @395930,59544,D3FF2EFFC103,-45,-210,961
19/07/2020 22:27:05.247,956701,AM1V310 @395930,59551,85FF16FF9803,-123,-234,920
19/07/2020 22:27:05.307,956761,AM1V310 @395930,59557,A8FF15FFCA03,-88,-235,970
19/07/2020 22:27:05.337,956790,AM1V310 @395930,59563,A8FF23FFD503,-88,-221,981
19/07/2020 22:27:05.396,956850,AM1V310 @395930,59569,A3FF25FFDA03,-93,-219,986
19/07/2020 22:27:05.457,956911,AM1V310 @395930,59576,A4FF28FFE203,-92,-216,994
19/07/2020 22:27:05.488,956941,AM1V310 @395930,59582,A2FF28FFDF03,-94,-216,991
19/07/2020 22:27:05.547,957001,AM1V310 @395930,59588,A7FF24FFDA03,-89,-220,986
19/07/2020 22:27:05.606,957060,AM1V310 @395930,59594,A3FF2DFFE403,-93,-211,996
19/07/2020 22:27:05.636,957089,AM1V310 @395930,59601,9EFF2CFFD903,-98,-212,985
19/07/2020 22:27:05.696,957150,AM1V310 @395930,59607,A1FF32FFDD03,-95,-206,989
19/07/2020 22:27:05.758,957212,AM1V310 @395930,59613,A4FF26FFB403,-92,-218,948
19/07/2020 22:27:05.786,957240,AM1V310 @395930,59619,67FF86FF0104,-153,-122,1025
19/07/2020 22:27:05.847,957301,AM1V310 @395930,59626,94FF97FF5304,-108,-105,1107
19/07/2020 22:27:05.906,957360,AM1V310 @395930,59632,9EFF50FFA603,-98,-176,934
19/07/2020 22:27:05.937,957390,AM1V310 @395930,59638,61FF9BFF1B04,-159,-101,1051
19/07/2020 22:27:05.997,957451,AM1V310 @395930,59644,71FF7BFFCF03,-143,-133,975
19/07/2020 22:27:06.057,957511,AM1V310 @395930,59651,74FF84FFED03,-140,-124,1005
19/07/2020 22:27:06.086,957540,AM1V310 @395930,59657,78FF82FFEA03,-136,-126,1002
19/07/2020 22:27:06.147,957601,AM1V310 @395930,59663,76FF7FFFE103,-138,-129,993
19/07/2020 22:27:06.207,957661,AM1V310 @395930,59669,75FF81FFE103,-139,-127,993
19/07/2020 22:27:06.237,957690,AM1V310 @395930,59676,73FF84FFE903,-141,-124,1001
19/07/2020 22:27:06.297,957751,AM1V310 @395930,59682,74FF83FFE403,-140,-125,996
19/07/2020 22:27:06.358,957812,AM1V310 @395930,59688,73FF83FFE603,-141,-125,998
19/07/2020 22:27:06.386,957840,AM1V310 @395930,59694,73FF83FFE503,-141,-125,997
19/07/2020 22:27:06.447,957901,AM1V310 @395930,59701,74FF83FFE603,-140,-125,998
19/07/2020 22:27:06.507,957961,AM1V310 @395930,59707,76FF83FFE803,-138,-125,1000
19/07/2020 22:27:06.536,957989,AM1V310 @395930,59713,75FF81FFE803,-139,-127,1000
19/07/2020 22:27:06.598,958052,AM1V310 @395930,59719,61FF80FFDA03,-159,-128,986
19/07/2020 22:27:06.657,958111,AM1V310 @395930,59726,73FF87FFEE03,-141,-121,1006
19/07/2020 22:27:06.686,958140,AM1V310 @395930,59732,72FF8AFFEC03,-142,-118,1004
19/07/2020 22:27:06.747,958200,AM1V310 @395930,59738,6FFF8FFFF203,-145,-113,1010
19/07/2020 22:27:06.807,958261,AM1V310 @395930,59744,7BFF76FFC703,-133,-138,967
19/07/2020 22:27:06.836,958289,AM1V310 @395930,59751,73FF98FF0304,-141,-104,1027
19/07/2020 22:27:06.926,958381,AM1V310 @395930,59757,44FF96FFDE03,-188,-106,990
19/07/2020 22:27:06.957,958410,AM1V310 @395930,59763,94FF98FFFF03,-108,-104,1023
19/07/2020 22:27:06.987,958440,AM1V310 @395930,59769,42FF9FFFD003,-190,-97,976
19/07/2020 22:27:07.047,958500,AM1V310 @395930,59776,68FFA6FFC803,-152,-90,968
19/07/2020 22:27:07.107,958561,AM1V310 @395930,59782,3DFFABFFB203,-195,-85,946
19/07/2020 22:27:07.136,958589,AM1V310 @395930,59788,93FF94FF0804,-109,-108,1032
19/07/2020 22:27:07.197,958651,AM1V310 @395930,59794,D6005FFF4303,214,-161,835
19/07/2020 22:27:07.287,958741,AM1V310 @395930,59801,2DFF54FF0204,-211,-172,1026
19/07/2020 22:27:07.316,958769,AM1V310 @395930,59807,0FFFD9FFE103,-241,-39,993
19/07/2020 22:27:07.346,958799,AM1V310 @395930,59813,BDFF6DFFDE03,-67,-147,990
19/07/2020 22:27:07.407,958861,AM1V310 @395930,59819,28004EFF8C03,40,-178,908
19/07/2020 22:27:07.466,958920,AM1V310 @395930,59826,C8FFCBFFDA03,-56,-53,986
19/07/2020 22:27:07.496,958949,AM1V310 @395930,59832,45FF1EFF2903,-187,-226,809
19/07/2020 22:27:07.556,959010,AM1V310 @395930,59838,A7FFB6FF4504,-89,-74,1093
19/07/2020 22:27:07.586,959040,AM1V310 @395930,59844,BEFF3EFFED03,-66,-194,1005
19/07/2020 22:27:07.647,959100,AM1V310 @395930,59851,A0FF61FF4504,-96,-159,1093
19/07/2020 22:27:07.707,959161,AM1V310 @395930,59857,CDFF41FFF003,-51,-191,1008
19/07/2020 22:27:07.736,959189,AM1V310 @395930,59863,D2FF29FFBB03,-46,-215,955
19/07/2020 22:27:07.797,959250,AM1V310 @395930,59869,F8FF2DFFEB03,-8,-211,1003
19/07/2020 22:27:07.857,959311,AM1V310 @395930,59876,11004CFF2804,17,-180,1064
19/07/2020 22:27:07.886,959340,AM1V310 @395930,59882,DCFF2FFFE703,-36,-209,999
19/07/2020 22:27:07.947,959401,AM1V310 @395930,59888,DAFF30FFDD03,-38,-208,989
19/07/2020 22:27:08.006,959460,AM1V310 @395930,59894,DCFF30FFE503,-36,-208,997
19/07/2020 22:27:08.036,959490,AM1V310 @395930,59901,EEFF2EFFE603,-18,-210,998
19/07/2020 22:27:08.098,959551,AM1V310 @395930,59907,BDFF29FFF203,-67,-215,1010
19/07/2020 22:27:08.156,959610,AM1V310 @395930,59913,DCFF2EFFE103,-36,-210,993
19/07/2020 22:27:08.187,959640,AM1V310 @395930,59919,DCFF30FFE303,-36,-208,995
19/07/2020 22:27:08.247,959701,AM1V310 @395930,59926,DBFF30FFE403,-37,-208,996
19/07/2020 22:27:08.307,959761,AM1V310 @395930,59932,DCFF2EFFE103,-36,-210,993
19/07/2020 22:27:08.336,959789,AM1V310 @395930,59938,DCFF30FFE503,-36,-208,997
19/07/2020 22:27:08.397,959851,AM1V310 @395930,59944,E0FF31FFE403,-32,-207,996
19/07/2020 22:27:08.457,959911,AM1V310 @395930,59951,DDFF2EFFDD03,-35,-210,989
19/07/2020 22:27:08.487,959941,AM1V310 @395930,59957,D7FF2FFFE903,-41,-209,1001
19/07/2020 22:27:08.546,960000,AM1V310 @395930,59963,E7FF31FFE603,-25,-207,998
19/07/2020 22:27:08.606,960060,AM1V310 @395930,59969,DAFF31FFEA03,-38,-207,1002
19/07/2020 22:27:08.636,960089,AM1V310 @395930,59976,DAFF2FFFE403,-38,-209,996
19/07/2020 22:27:08.696,960150,AM1V310 @395930,59982,DAFF30FFE403,-38,-208,996
19/07/2020 22:27:08.757,960211,AM1V310 @395930,59988,DAFF2FFFE403,-38,-209,996
19/07/2020 22:27:08.786,960240,AM1V310 @395930,59994,D9FF2EFFE403,-39,-210,996
19/07/2020 22:27:08.847,960300,AM1V310 @395930,60001,DAFF2FFFE603,-38,-209,998
19/07/2020 22:27:08.907,960361,AM1V310 @395930,60007,CDFF32FFE503,-51,-206,997
19/07/2020 22:27:08.936,960389,AM1V310 @395930,60013,E0FF26FFF403,-32,-218,1012
19/07/2020 22:27:08.997,960451,AM1V310 @395930,60019,D7FF21FFDD03,-41,-223,989
19/07/2020 22:27:09.057,960511,AM1V310 @395930,60026,D9FF20FFDA03,-39,-224,986
19/07/2020 22:27:09.086,960540,AM1V310 @395930,60032,D6FF1DFFD903,-42,-227,985
19/07/2020 22:27:09.147,960601,AM1V310 @395930,60038,D4FF1FFFE103,-44,-225,993
19/07/2020 22:27:09.207,960661,AM1V310 @395930,60044,D4FF1EFFDF03,-44,-226,991
