sr_no,HostTimestamp,NodeTimestamp_x,X_mg,Y_mg,Z_mg,X_mGa,Y_mGa,Z_mGa,X_dps,Y_dps,Z_dps,move_type
46,1809876,231341,241,-149,983,-364,-432,-40,-1.4,1.5,4.2,R
47,1809888,231347,236,-158,960,-358,-441,-45,0,1.1,1.6,R
48,1809937,231353,247,-144,975,-364,-441,-36,-0.2,-0.6,2.1,R
49,1809997,231360,262,-144,975,-366,-436,-30,0.7,1.4,0.4,R
50,1810026,231366,259,-129,981,-363,-445,-34,1.9,0.4,1.8,R
51,1810086,231372,255,-132,986,-367,-442,-45,-0.2,0.7,2.8,R
52,1810177,231378,250,-136,990,-357,-445,-39,-0.2,0,2.8,R
53,1810195,231385,239,-146,974,-366,-442,-37,-0.3,-1.4,2.8,R
54,1810237,231391,253,-131,968,-363,-442,-43,-0.2,0,2.3,R
55,1810327,231397,240,-136,950,-363,-441,-45,0.6,-0.7,3.1,R
56,1810343,231403,250,-125,960,-372,-441,-40,3.6,-2.1,3.3,R
57,1810387,231410,261,-114,973,-358,-450,-33,1.7,0.6,5.1,R
58,1810447,231416,241,-125,989,-355,-445,-33,3.7,0.9,6.8,R
59,1810475,231422,258,-138,974,-355,-445,-33,3.5,0.8,6,R
60,1810537,231428,257,-153,974,-360,-438,-40,0.9,3.4,7.2,R
61,1810597,231435,240,-129,1009,-360,-442,-39,0.9,2.4,6.4,R
62,1810627,231441,243,-151,977,-352,-442,-40,-1.3,5.1,4.9,R
1,177835,34003,-83,-1005,86,258,-226,-315,1.9,-1.6,5.7,R
2,177896,34009,-60,-1005,109,261,-234,-316,2,6,3.2,R
3,177926,34015,-56,-1016,109,261,-229,-309,-0.8,4.6,-0.2,R
4,177986,34021,-60,-997,114,256,-231,-313,-3.9,1.8,-1.8,R
5,178046,34028,-45,-975,92,252,-228,-316,-4,2.6,-3.5,R
6,178076,34034,-81,-992,71,264,-220,-312,-3,2.4,-0.5,R
7,178135,34040,-81,-992,71,264,-220,-312,3.7,0.6,-3.2,R
8,178196,34046,-73,-1005,114,267,-223,-316,3.5,-0.4,-4.4,R
9,178226,34053,-78,-1003,156,247,-219,-313,2.5,11.3,-0.9,R
10,178286,34059,-54,-982,66,259,-225,-316,-2.9,2.5,-0.5,R
11,178346,34065,-90,-1012,137,258,-216,-315,-0.5,3.9,2.5,R
12,178376,34071,-21,-993,94,258,-228,-309,-10.2,-1.4,-2.5,R
13,178436,34078,-41,-1016,119,259,-222,-313,-2.3,9.1,-2.3,R
14,178496,34084,-24,-974,100,259,-214,-307,-10.7,4.6,-3.9,R
15,178526,34090,-26,-985,64,264,-219,-309,-5.1,2.3,-1.3,R
16,178586,34096,-44,-1010,134,262,-219,-300,-5.9,-17.3,-7,R
17,178646,34103,-49,-991,89,252,-226,-297,-8.1,-16,-7,R
18,178675,34109,-36,-988,96,256,-231,-298,-4.9,-0.8,-7.3,R
19,178736,34115,-14,-999,112,274,-225,-295,-3,6.7,-8.1,R
20,178796,34121,-8,-990,129,270,-229,-295,-5,18.6,-3.1,R
21,178826,34128,-53,-1001,54,268,-229,-298,-6.1,4.9,0.5,R
22,178886,34134,-28,-992,102,267,-223,-297,1.1,-20.5,15.3,R
23,178946,34140,-46,-953,42,265,-229,-289,-6.5,-23.5,15.3,R
24,178976,34146,-3,-996,75,261,-226,-286,-3,6.5,-1.4,R
25,179036,34153,45,-987,95,279,-225,-292,-5.1,7.2,-1.8,R
26,179096,34159,-42,-998,90,264,-220,-282,-4.3,17.2,1.8,R
27,179125,34165,9,-997,77,259,-216,-280,-0.6,17.2,4.2,R
28,179186,34171,3,-998,72,265,-216,-279,0.2,19.3,6.7,R
29,179246,34178,3,-998,72,265,-216,-279,-3,3.4,3.6,R
30,179276,34184,-9,-985,56,262,-204,-282,-5.8,-7.9,4.2,R
31,179346,34190,-63,-1017,118,252,-207,-273,-0.2,18.9,10.4,R
32,179395,34196,-9,-1000,55,264,-207,-285,-4.4,-9.5,3.6,R
33,179425,34203,-80,-1023,97,262,-207,-276,-5.1,6,7.6,R
34,179485,34209,-58,-1002,45,255,-192,-280,-7.3,-1.5,2.1,R
35,179545,34215,-55,-996,41,258,-195,-280,-1.4,22.1,6.5,R
36,179575,34221,-87,-1006,91,259,-196,-267,-1.9,17.2,-0.2,R
37,179636,34228,-80,-990,52,267,-198,-274,-7.9,-2.8,3,R
38,179696,34234,-69,-990,40,255,-198,-267,-1.4,3.3,1.8,R
39,179725,34240,-75,-1008,96,265,-198,-268,-7.9,-11.6,-4,R
40,179786,34246,-95,-998,36,258,-202,-261,0,-7.4,-1.7,R
41,179846,34253,-35,-985,40,259,-198,-270,6.5,11.6,-1.1,R
42,179876,34259,-55,-1004,80,264,-202,-268,-0.1,-11.3,-5.8,R
43,179935,34265,-20,-993,71,255,-202,-273,0.3,-18.3,-5.1,R
44,179995,34271,-52,-993,106,255,-202,-273,2.3,-6,1.4,R
45,180026,34278,-24,-974,45,261,-211,-279,0.9,-15.6,-5.2,R
46,180086,34284,14,-985,37,270,-214,-270,11.7,3.7,-1.6,R
47,180146,34290,-32,-987,95,255,-210,-286,20.8,-42.7,8.6,R
48,180175,34296,8,-999,119,250,-216,-288,2.4,17.3,3,R
49,180235,34303,-55,-1013,173,250,-211,-289,6.7,20.3,4.9,R
50,180296,34309,-64,-1010,73,261,-219,-279,-2.5,-10.5,-6.5,R
51,180325,34315,-37,-1001,13,259,-220,-283,-1.3,-9.8,-10.5,R
52,180386,34321,-50,-1001,98,262,-216,-289,-3.8,-4.2,-6.2,R
53,180446,34328,-39,-976,89,252,-217,-291,1.8,9.4,-6.4,R
54,180475,34334,-4,-1003,167,258,-228,-286,0,3.9,-9.6,R
55,180536,34340,35,-1014,151,255,-229,-291,1,0.6,-7.6,R
56,180596,34346,-33,-1012,124,256,-231,-279,-2.9,-4.7,-2.4,R
57,180626,34353,-22,-1014,108,259,-225,-292,-4.2,-9.6,-2.5,R
58,180686,34359,60,-998,102,255,-240,-288,0.4,7.8,-3.5,R
59,180746,34365,63,-999,125,259,-232,-286,-1.8,11.2,1.6,R
60,180776,34371,39,-1003,98,246,-234,-283,-6.8,-4.4,-0.5,R
61,180838,34378,-11,-1004,101,253,-226,-286,-3.8,2.1,2.8,R
62,180895,34384,-47,-1002,107,253,-225,-285,-7.4,-4.1,2,R
63,180926,34390,-10,-992,95,261,-225,-288,-3.5,-3.8,-0.3,R
64,180986,34396,18,-984,73,262,-228,-282,-2.3,-8.4,-2,R
65,181046,34403,11,-996,113,259,-228,-289,-1,-4.7,-0.2,R
66,181076,34409,16,-995,92,250,-235,-291,-0.5,1.1,0.4,R
67,181136,34415,5,-1006,135,265,-232,-283,-3,-0.9,-1.8,R
68,181196,34421,-26,-996,113,258,-223,-282,-1.5,4.4,3,R
69,181225,34428,-17,-984,116,259,-235,-279,-3,2.3,2,R
1,1844437,235666,261,-132,1017,-244,-471,-40,6.4,6,-1.6,R
2,1844498,235672,219,-115,1011,-255,-472,-33,6.7,14.4,3.1,R
3,1844530,235678,191,-168,933,-259,-480,-42,5.8,12.3,6.9,R
4,1844587,235685,158,-153,931,-249,-477,-42,8.3,8.7,10,R
5,1844647,235691,161,-157,937,-249,-477,-42,10.2,2.5,14.1,R
6,1844676,235697,155,-138,946,-252,-475,-42,12.2,3.2,17.6,R
7,1844738,235703,184,-130,992,-241,-471,-48,10.9,11.2,14,R
8,1844797,235710,105,-144,988,-232,-471,-46,11.8,10.7,18.5,R
9,1844825,235716,105,-144,988,-232,-471,-46,21.5,-1.1,15.6,R
10,1844918,235722,181,-145,956,-223,-472,-46,21,-13,23.8,R
11,1844946,235728,183,-80,1044,-222,-478,-45,16.9,-13.7,30.4,R
12,1844976,235735,103,-149,963,-210,-471,-36,7.9,-8.4,30.3,R
13,1845037,235741,156,-122,1005,-201,-478,-39,17,-24.1,28.9,R
14,1845098,235747,193,-111,1025,-193,-487,-24,12.5,-16.9,27.7,R
15,1845126,235753,214,-126,999,-190,-486,-19,3.4,-3.2,23.1,R
16,1845187,235760,204,-84,1062,-178,-481,-30,0.6,-5.1,21.7,R
17,1845247,235766,227,-99,992,-174,-484,-25,-9.5,3.7,14.7,R
18,1845276,235772,190,-128,940,-160,-486,-21,-6.1,2.8,19.6,R
19,1845338,235778,194,-107,990,-157,-484,-25,-4.7,22.2,13,R
20,1845398,235785,125,-153,949,-151,-486,-39,-5.6,29.2,10.5,R
21,1845426,235791,88,-145,1005,-145,-480,-46,4.1,17.3,5.3,R
22,1845489,235797,50,-136,1005,-141,-474,-48,2.9,25,0,R
23,1845547,235803,43,-140,1042,-148,-480,-55,9.3,8.5,-0.7,R
24,1845577,235810,79,-73,1098,-151,-475,-60,2.4,0,-1.8,R
25,1845699,235816,111,-136,979,-151,-477,-57,-1.4,2.7,-4.7,R
26,1845720,235822,105,-67,1022,-150,-472,-55,2.1,-0.1,-0.7,R
27,1845730,235828,121,-65,1012,-150,-478,-55,-2.3,5.3,-1.6,R
28,1845831,235835,95,-107,966,-148,-478,-66,-0.5,2.2,2.8,R
29,1845847,235841,63,-102,999,-153,-472,-60,0.9,1.4,2.6,R
30,1845879,235847,78,-105,992,-151,-475,-61,1,0.7,1.1,R
31,1845937,235853,88,-96,1003,-151,-474,-57,3.8,-3.4,3.6,R
32,1845997,235860,88,-96,1003,-151,-466,-60,1.1,2.3,0.9,R
33,1846026,235866,94,-100,994,-151,-471,-63,-0.2,1.6,-0.5,R
34,1846087,235872,101,-80,1020,-151,-475,-57,4.1,-2.9,1.4,R
35,1846147,235878,73,-85,1010,-151,-475,-57,0.8,3.6,1.6,R
36,1846177,235885,84,-85,996,-154,-475,-64,0.4,-3.3,2.1,R
37,1846236,235891,96,-79,1012,-159,-472,-63,2.2,0.6,2.1,R
38,1858539,237428,192,-54,1013,-159,-472,-63,-7.6,-18.8,-31.5,R
39,1858566,237435,251,-73,971,-316,-463,-34,-3.1,-19.2,-26.8,R
40,1858628,237441,281,-111,971,-331,-457,-27,-10.1,-19.1,-20.1,R
41,1858687,237447,281,-111,971,-330,-457,-28,-13.3,-3.7,-21.6,R
42,1858716,237453,222,-15,1008,-340,-457,-25,-9.4,-8,-19.9,R
43,1858777,237460,251,41,962,-342,-454,-31,-15.8,1.4,-13.3,R
44,1858837,237466,249,32,946,-342,-454,-31,-13.5,7.3,-5,R
45,1858866,237472,223,12,919,-343,-453,-37,-14.7,7.9,0.9,R
46,1859027,237478,223,12,919,-336,-444,-39,-5.1,1.4,4.2,R
47,1859048,237485,288,-54,977,-328,-454,-33,-1.9,1.7,5.1,R
48,1859048,237491,288,-54,977,-328,-454,-33,0.5,-1.7,9.5,R
49,1859161,237497,243,-125,996,-346,-450,-42,0.2,-2.3,10.2,R
50,1859162,237503,262,-68,1017,-324,-453,-40,-2.9,-1.3,12.3,R
51,1859232,237510,202,-131,1005,-327,-451,-39,-1.9,-0.7,9.9,R
52,1859261,237516,210,-155,959,-325,-462,-36,-4.2,-1.5,6.8,R
53,1859367,237528,249,-145,958,-334,-462,-40,-1,-1.8,2.1,R
54,1859367,237522,249,-145,958,-334,-462,-40,-1.3,-3.2,4.6,R
55,1859387,237535,237,-143,961,-325,-463,-39,-0.7,0.2,1.6,R
56,1859438,237541,213,-128,981,-319,-460,-33,-0.8,0.2,2.8,R
57,1859466,237547,226,-144,973,-322,-456,-36,-0.9,1.6,1.2,R
58,1859527,237553,233,-149,970,-325,-456,-34,-1.2,-0.8,2.7,R
59,1859587,237560,239,-142,977,-319,-460,-36,-0.7,0.2,0.8,R
60,1859647,237566,241,-155,952,-318,-459,-40,-0.2,0.4,0,R
61,1859676,237572,254,-122,985,-325,-460,-40,1.5,-1.3,1.2,R
62,1859738,237578,246,-124,982,-327,-465,-48,-0.8,1.7,0.6,R
63,1859766,237585,247,-130,984,-321,-462,-36,0.2,-0.7,3.2,R
64,1859828,237591,221,-135,990,-327,-462,-40,-1.6,1.3,2.7,R
65,1859888,237597,225,-143,971,-324,-454,-36,-1.6,-0.9,1.6,R
66,1859936,237603,233,-126,981,-322,-459,-34,-0.1,-0.1,1.8,R
67,1859976,237610,240,-138,966,-324,-459,-45,-0.9,-0.7,1.5,R
68,1860037,237616,253,-139,970,-325,-463,-40,-1.5,0.6,3.9,R
69,1860066,237622,249,-157,970,-316,-460,-34,-1.1,3.3,3.7,R
70,1860127,237628,219,-157,986,-321,-460,-31,-0.1,2.1,4.4,R
71,1860187,237635,216,-155,994,-318,-457,-45,-1,0.7,3.9,R
72,1860216,237641,226,-160,976,-316,-465,-42,-0.5,0,2.4,R
73,1860277,237647,238,-153,967,-315,-456,-45,-0.6,0,2,R
74,1860338,237653,227,-160,966,-321,-465,-42,0,1.5,1.4,R
75,1860366,237660,229,-155,970,-325,-459,-43,0.6,2.4,1.5,R
76,1860428,237666,223,-146,987,-310,-451,-46,0.4,0.5,2.8,R
77,1860488,237672,226,-146,987,-321,-465,-46,0.7,-0.3,2.3,R
78,1860516,237678,220,-146,987,-319,-456,-46,-1,2.1,2.8,R
79,1860581,237685,198,-166,972,-322,-460,-42,-0.6,0.7,2.3,R
80,1860637,237691,221,-155,975,-321,-454,-42,1,0.1,1.7,R
81,1860666,237697,221,-144,988,-315,-451,-49,-0.3,0.5,1.8,R
82,1860727,237703,221,-156,980,-319,-456,-43,-0.4,2.2,1.4,R
83,1860817,237710,216,-157,1001,-318,-460,-48,-1,0.2,2.7,R
84,1860847,237716,198,-148,1018,-318,-465,-46,-3.4,-1.4,1.4,R
85,1860877,237722,213,-143,986,-319,-460,-48,-1.3,-3.2,0,R
86,1860940,237728,209,-156,950,-325,-466,-55,-1.2,-3.2,-0.4,R
87,1860970,237735,226,-144,949,-318,-462,-37,-0.2,-3.9,1.1,R
88,1861027,237741,237,-121,975,-322,-459,-46,3.1,-4.1,2.4,R
89,1861087,237747,272,-130,966,-318,-457,-49,3.1,-1.2,2.4,R
90,1861116,237753,246,-171,963,-319,-454,-40,3.4,0.3,4.1,R
91,1861176,237760,239,-150,1012,-322,-459,-42,4.2,-5.2,6.3,R
92,1861237,237766,254,-164,998,-309,-466,-45,1.8,-6.2,7.7,R
0,237096,41409,-129,-1020,121,265,-225,-318,-2.7,-17.3,5.7,R
1,237145,41415,-86,-991,85,252,-226,-321,-1.5,-9.3,5.7,R
2,237175,41421,-134,-1000,94,262,-231,-328,3.3,-8.6,7.7,R
3,237235,41428,-142,-996,136,255,-223,-330,3.3,-12.1,8.1,R
4,237296,41434,-184,-1002,121,252,-223,-322,-4.9,-2.2,0.6,R
5,237325,41440,-172,-983,55,252,-222,-315,-2.5,-2.5,-1.6,R
6,237385,41446,-98,-985,110,252,-222,-328,-3,14.7,-4.3,R
7,237446,41453,-115,-976,91,247,-219,-328,0.2,10,-5.1,R
8,237475,41459,-65,-955,107,249,-219,-315,9.9,7.9,9.3,R
9,237535,41465,-127,-945,101,244,-207,-327,11.2,0.4,24.5,R
10,237596,41471,-196,-991,206,237,-202,-315,4.2,-16,23.5,R
11,237625,41478,-92,-974,152,237,-208,-321,12.4,-6.1,-6.5,R
12,237685,41484,-32,-968,215,229,-214,-325,-11,-19.3,-22.1,R
13,237745,41490,-14,-992,212,235,-222,-321,-8.9,-5.2,-22.7,R
14,237775,41496,-47,-974,98,247,-231,-309,-11.4,-9,-24.4,R
15,237835,41503,18,-1002,185,247,-238,-318,-3.9,12.2,-15.8,R
16,237896,41509,3,-986,109,252,-241,-321,2.8,-0.6,-12.1,R
17,237925,41515,88,-988,142,247,-246,-318,1.1,14.2,9.5,R
18,237985,41521,-40,-973,83,250,-234,-318,-3.3,-1.1,2.1,R
19,238045,41528,-60,-1004,210,250,-241,-309,4.6,8.6,14.9,R
20,238075,41534,0,-987,143,255,-234,-304,-3.1,-7,1.3,R
21,238136,41540,-29,-1008,226,243,-234,-318,9.6,-2.5,19.6,R
22,238195,41546,-26,-1024,213,235,-237,-316,-0.9,-2.8,3.7,R
23,238225,41553,-44,-1005,132,235,-228,-307,-5,0.9,11.9,R
24,238286,41559,-170,-986,79,243,-226,-306,-7.2,-9.5,12.1,R
25,238345,41565,-123,-1007,207,243,-220,-310,-4.3,7.7,4.4,R
26,238375,41571,-87,-989,170,241,-223,-310,-6.9,-22.6,-10.2,R
27,238435,41578,53,-1016,167,250,-225,-304,-10.1,19.4,22.7,R
28,238495,41584,29,-1035,134,241,-223,-304,-4.4,-16.9,7.8,R
29,238525,41590,107,-1019,189,246,-223,-307,-4.2,7.3,4.5,R
30,238585,41596,103,-974,45,244,-219,-291,-11.7,-6.3,4.9,R
31,238646,41603,-162,-995,89,244,-223,-297,-8.1,-7.2,8.8,R
32,238675,41609,-43,-996,88,247,-223,-295,-8.6,-4.6,-2.3,R
33,238735,41615,-89,-1001,50,252,-231,-295,-8.6,-4.6,-2.3,R
34,238796,41621,22,-995,54,252,-220,-295,-1.4,0.9,-3.4,R
35,238825,41628,-93,-1003,94,247,-223,-288,-3.6,0.9,4.6,R
36,238886,41634,-73,-1008,135,249,-226,-288,-7.2,-1.2,3,R
37,238945,41640,-161,-1001,121,249,-226,-286,-4.1,-3.5,0.4,R
38,238975,41646,-119,-1006,86,256,-225,-285,-5.9,-2.3,0.9,R
39,239035,41653,-162,-994,62,250,-232,-285,-5.7,2.1,0,R
40,239096,41659,-135,-978,45,252,-229,-277,-2.1,7,-0.9,R
41,239125,41665,-111,-981,63,258,-223,-283,-5.1,5.3,-6.2,R
42,239185,41671,-42,-989,58,250,-229,-288,0,-2.2,-2.9,R
43,239275,41678,-89,-997,66,259,-234,-286,-3.4,0.4,-4.9,R
44,239302,41684,-94,-1001,36,262,-226,-291,-4.2,-3,1.5,R
45,239348,41690,-68,-1008,73,256,-238,-283,-1.8,-4,-5.3,R
46,239395,41696,-69,-1001,104,253,-228,-294,1,1.2,4.2,R
47,239425,41703,-77,-993,59,253,-238,-297,-1.3,-2.8,-0.3,R
1,1913616,244316,149,-117,1113,-286,-469,-40,-3.5,-25.2,-42.8,R
2,1913678,244322,222,-78,1025,-289,-471,-30,-18.6,-11.4,-40.3,R
3,1913768,244328,157,-102,911,-307,-451,-34,-25.1,-7.9,-41.4,R
4,1913790,244335,211,-67,884,-325,-469,-31,-16.3,-16.8,-33.7,R
5,1913827,244341,168,12,884,-324,-460,-33,-15.7,-10,-31.7,R
6,1913888,244347,242,83,890,-339,-459,-34,-15,-2.3,-31.5,R
7,1913916,244353,253,124,971,-340,-454,-37,-16.8,4.4,-19.5,R
8,1913978,244360,201,63,965,-348,-451,-46,-15.8,14,-12.9,R
9,1914038,244366,173,18,999,-358,-454,-36,-8.3,0,-2.8,R
10,1914066,244372,268,46,1035,-351,-442,-45,-2.4,-3.6,1.5,R
11,1914128,244378,265,8,1010,-351,-450,-48,-2.8,1.8,6.4,R
12,1914188,244385,205,-83,969,-352,-459,-37,-0.8,0.3,10.2,R
13,1914216,244391,202,-122,959,-343,-453,-45,2.4,0.7,10,R
14,1914278,244397,178,-129,975,-348,-456,-46,2.6,-0.6,9,R
15,1914338,244403,176,-124,1004,-351,-454,-46,1.2,0.5,8.6,R
16,1914366,244410,176,-145,985,-346,-457,-46,-1.4,1.9,5.8,R
17,1914427,244416,193,-166,957,-340,-459,-51,-1.8,0.7,3.2,R
18,1914488,244422,193,-154,994,-336,-448,-45,0.6,0.6,1.8,R
19,1914516,244428,161,-125,1044,-340,-456,-46,-0.1,-2.8,1,R
20,1914577,244435,165,-134,1003,-339,-460,-51,-4.9,-0.6,-1.1,R
21,1914638,244441,206,-119,969,-339,-451,-46,-3.5,-3.4,-2.3,R
22,1914666,244447,220,-123,951,-342,-460,-57,-2,-1.1,-2.4,R
23,1914728,244453,225,-102,976,-343,-457,-45,1,0,-1,R
24,1914788,244460,222,-130,965,-345,-445,-51,0.4,2.1,-1.6,R
25,1914816,244466,219,-111,982,-352,-460,-42,4.7,0,-1.1,R
26,1914878,244472,209,-109,994,-346,-448,-43,-0.2,3.2,0,R
27,1914937,244478,196,-102,1004,-343,-447,-52,-0.4,1.4,2.1,R
28,1914966,244485,196,-102,1008,-339,-457,-49,-0.5,0.4,2.6,R
29,1915045,244491,205,-116,988,-339,-457,-49,-0.5,0.4,2.6,R
30,1915087,244497,188,-121,981,-348,-450,-45,-1.2,-1.3,5.1,R
31,1915117,244503,202,-104,988,-348,-456,-52,-0.1,-0.9,5.3,R
32,1915177,244510,201,-131,967,-340,-453,-45,-1.4,2,4.9,R
33,1915238,244516,201,-131,991,-343,-456,-58,0,1.4,4.8,R
34,1915266,244522,204,-141,985,-345,-453,-45,-2.5,2.4,4.1,R
35,1915327,244528,208,-159,979,-336,-453,-48,-1.9,2.3,4.4,R
36,1915387,244535,185,-139,985,-345,-450,-55,-3.2,5,5.1,R
37,1915416,244541,170,-144,986,-340,-456,-51,-1.9,3.1,6.1,R
38,1915477,244547,163,-124,1016,-333,-456,-58,1.4,0.7,6.5,R
39,1915537,244553,149,-138,1026,-337,-445,-52,0.7,1.4,3.8,R
40,1915566,244560,193,-144,1011,-328,-445,-52,2.3,-3.1,3,R
41,1915628,244566,214,-143,1005,-328,-459,-58,-0.7,-3.1,2.1,R
42,1915775,244578,185,-146,992,-333,-453,-55,-1.5,-1.2,3.7,R
43,1915776,244572,205,-155,990,-333,-453,-55,-1.5,-1.2,3.7,R
44,1915799,244585,160,-147,983,-319,-460,-54,-2.1,-1.4,3,R
45,1915903,244591,164,-157,962,-324,-450,-57,0.4,-1.8,2.8,R
46,1915903,244597,201,-138,981,-324,-450,-57,0.4,-1.8,2.8,R
47,1915930,244603,196,-154,963,-324,-453,-58,-1.1,0.9,2.4,R
48,1915988,244610,186,-165,970,-324,-453,-58,-1.1,0.9,2.4,R
49,1916016,244616,196,-142,1008,-331,-454,-49,0.8,1.6,2.7,R
50,1916078,244622,147,-163,996,-324,-460,-52,0.1,1.7,2.2,R
51,1916137,244628,130,-142,1003,-333,-448,-58,2,-1.7,-0.2,R
52,1916166,244635,131,-134,985,-333,-454,-61,-2.9,2.7,-2.5,R
53,1916227,244641,176,-130,970,-330,-450,-57,-1.8,1.1,-3,R
54,1916288,244647,182,-118,969,-324,-451,-61,1.3,3.9,-1.2,R
55,1916316,244653,201,-120,994,-330,-454,-63,2.9,5.3,0.3,R
56,1916378,244660,202,-108,1037,-330,-454,-63,7.2,2.3,2.8,R
57,1916439,244666,198,-137,1022,-336,-444,-66,3.7,1.8,2.3,R
58,1916467,244672,197,-141,1010,-334,-448,-63,3.6,-3.9,4.7,R
0,275135,46165,-417,-1107,102,258,-249,-333,6,-40.8,8.8,R
1,275185,46171,-411,-1011,100,259,-256,-333,11.3,-108.2,-4,R
2,275215,46178,-192,-958,201,258,-292,-348,9.1,-84.5,-21.3,R
3,275275,46184,-128,-948,137,261,-288,-339,-22.1,-8.8,28,R
4,275335,46190,-26,-881,89,262,-285,-330,-26.7,-17.5,10.7,R
5,275365,46196,-216,-984,195,262,-274,-322,-10.3,-5.8,-2.7,R
6,275425,46203,-33,-960,169,270,-288,-306,-40.3,15.5,-44.5,R
7,275485,46209,59,-963,127,264,-303,-298,-15.3,11.8,-24.5,R
8,275515,46215,123,-967,50,279,-315,-286,-60.2,-7.7,-64.3,R
9,275575,46221,494,-827,-117,288,-337,-253,-50.8,49.3,-46.7,R
10,275635,46228,516,-954,87,289,-343,-253,-23.1,41.6,-55.5,R
11,275665,46234,699,-853,-219,301,-343,-241,-15.6,52.5,17.9,R
12,275725,46240,349,-966,-35,288,-336,-235,18.4,-2.4,36.3,R
13,275796,46246,475,-951,-110,286,-315,-237,-7.2,41.2,38.6,R
14,275815,46253,192,-919,-224,297,-303,-232,-1.1,-6.3,4.2,R
15,275875,46259,328,-933,-86,298,-306,-243,10.3,-2.7,2.5,R
16,275935,46265,159,-951,-83,298,-303,-241,3.3,-0.6,2.6,R
17,275965,46271,208,-990,-23,294,-304,-237,0.3,6.1,-2.9,R
18,276025,46278,182,-995,-29,297,-306,-238,-7,4,-4.2,R
19,276085,46284,207,-977,-73,291,-303,-249,-0.1,4.7,-4.2,R
20,276115,46290,239,-977,-18,285,-304,-250,-0.2,3,4.2,R
21,276175,46296,67,-1014,-21,289,-301,-234,8.2,2.4,7.7,R
22,276235,46303,151,-1018,-3,285,-300,-246,-6.2,-8.8,-4.8,R
23,276265,46309,46,-1015,-57,288,-312,-244,-3.7,1.6,-2.1,R
24,276325,46315,13,-1033,-6,292,-306,-247,-9.6,3.7,-7.1,R
25,276385,46321,139,-985,-31,289,-312,-241,-10.2,12.6,-12.7,R
26,276416,46328,303,-961,-28,289,-316,-237,-5.2,-0.6,-14.5,R
27,276474,46334,303,-961,-28,289,-316,-237,-1.5,0.2,6.1,R
28,276535,46340,229,-973,10,297,-313,-238,6.7,-8.7,7.4,R
29,276564,46346,95,-999,-6,294,-304,-243,2.7,1.3,13.5,R
30,276625,46353,157,-998,37,288,-312,-247,-2.2,-1.4,-0.8,R
31,276685,46359,176,-964,-38,294,-315,-243,-2.3,0,-0.2,R
32,276715,46365,157,-1000,-6,286,-306,-243,5.5,-1.5,3.4,R
33,276775,46371,148,-1006,9,294,-307,-237,-1.1,-1.4,2.1,R
1,52035,63061,-45,-253,1105,-259,-463,-84,-4.3,-7.9,-10.9,R
2,52056,63067,-27,-143,1096,-267,-462,-70,-5.3,-7.7,-33.1,R
3,52093,63073,132,-176,1053,-267,-456,-67,-3.9,-19.3,-32.3,R
4,52153,63080,3,-141,958,-286,-457,-69,-22.4,-7.2,-50.3,R
5,52183,63086,108,-131,821,-309,-453,-70,-3.2,-27,-50.2,R
6,52244,63092,181,60,919,-334,-445,-55,-0.7,-13,-50.6,R
7,52304,63098,137,61,878,-345,-447,-55,-1.6,0.8,-45.8,R
8,52336,63105,111,135,960,-361,-438,-57,-5.6,8.6,-31.1,R
9,52394,63111,53,123,950,-369,-436,-64,-3.9,10.2,-22.8,R
10,52454,63117,60,153,1008,-366,-438,-66,-0.7,4.1,-18.4,R
11,52482,63123,109,150,1026,-375,-436,-69,0.9,1.2,-13,R
12,52544,63130,87,153,1111,-378,-430,-57,-1.2,4.6,-8.4,R
13,52604,63136,118,78,1009,-382,-424,-70,-0.6,1.4,-8,R
14,52633,63142,161,65,1006,-373,-435,-67,3,-6.2,-2.5,R
15,52694,63148,191,63,1009,-372,-421,-70,-1.6,-2.3,0.4,R
16,52754,63155,126,-30,962,-378,-424,-63,-5.2,5.7,6.3,R
17,52782,63161,101,-41,1003,-367,-427,-64,-3.9,0.4,8.9,R
18,52844,63167,104,-94,971,-375,-423,-72,-0.8,4.4,4.4,R
19,52904,63173,78,-71,999,-369,-429,-69,2,-0.9,4,R
20,52933,63180,74,-51,1017,-366,-427,-66,1.1,-0.8,-0.3,R
21,52993,63186,113,-44,1023,-366,-427,-66,1.1,-0.8,-0.3,R
22,53055,63192,109,-39,1006,-379,-427,-64,-6.6,-1.6,-1.4,R
23,53083,63198,139,-21,977,-376,-427,-69,-2.6,-4.4,1,R
24,53144,63205,120,-33,993,-378,-420,-70,-4.2,-0.5,1.4,R
25,53204,63211,116,-49,984,-381,-424,-72,-1.4,1.1,-0.5,R
26,53233,63217,127,-55,987,-378,-427,-70,2.3,-3,3.7,R
27,53294,63223,110,-35,1025,-376,-424,-70,-2,1.6,1.6,R
28,53354,63230,98,-55,1004,-379,-424,-75,-2.5,1.1,0.4,R
29,53382,63236,113,-48,1007,-375,-423,-76,-0.7,-2.1,1.6,R
30,53444,63242,131,-54,1004,-378,-426,-70,-1.7,-1.9,-0.7,R
31,53504,63248,143,-39,1012,-376,-418,-70,-0.7,-2.8,0.8,R
32,53533,63255,141,-28,1018,-382,-427,-78,-1.4,-0.8,-0.8,R
33,53594,63261,133,-32,1006,-384,-420,-67,-2.4,-3,3.5,R
